"StoryDate","Source","Length","SubjectMatter","GeneralTopic","LeadNewsmaker","LeadNewsmaker2","PartOfDay"
20120507,1,2407,594,26,99,"Bo, Xilai"
20120507,1,1276,862,8,99,99
20120507,1,941,1102,25,99,"al-Quso, Fahd"
20120507,1,1267,901,3,99,"McChrystal, Stanley"
20120509,1,1268,5,25,99,99
20120509,1,1147,1287,2,"Mourdock, Richard","Lugar, Richard"
20120509,1,1446,344,26,99,"Netanyahu, Benjamin"
20120509,1,1164,999,16,99,99
20120509,1,2331,1503,24,99,"Sendak, Maurice"
20120509,1,1947,594,25,99,"Chen, Guangcheng"
20120511,1,1131,862,7,99,99
20120511,1,1374,1059,2,99,"Obama, Barack"
20120511,1,1408,594,26,99,99
20120511,1,1727,699,22,99,"O'Neill, Doug"
20120511,1,1213,1268,14,99,99
20120511,1,947,1059,2,99,"Romney, Mitt"
20120515,1,1163,862,7,99,99
20120515,1,1106,3,16,99,"Obama, Barack"
20120515,1,2053,221,11,99,99
20120515,1,1274,8883,26,99,99
20120515,1,1470,1266,7,99,99
20120515,1,1061,862,1,99,"Brown, Jerry"
20120517,1,1161,1505,21,99,99
20120517,1,1172,1059,2,"Obama, Barack","Ricketts, Joe"
20120517,1,1163,299,14,99,99
20120517,1,1144,862,7,99,99
20120517,1,1257,999,18,99,99
20120517,1,2659,1475,1,"Martin, Trayvon","Zimmerman, George"
20120520,1,1460,17,25,99,"Obama, Barack"
20120520,1,1314,594,25,99,"Chen, Guangcheng"
20120520,1,2628,1059,2,99,"Romney, Mitt"
20120520,1,1186,1243,8,99,"Obama, Barack"
20120520,1,1412,862,7,99,"Drew, Ina"
20120521,1,1337,1329,25,99,"Obama, Barack"
20120521,1,1634,594,26,99,"Bo, Xilai"
20120521,1,1140,862,8,99,"Alquicira, Miguel"
20120521,1,1283,1059,2,99,99
20120521,1,1377,1232,5,99,"Ravi, Dharun"
20120523,1,1277,1266,8,99,99
20120523,1,1240,18,25,99,"Amano, Yukiya"
20120523,1,961,1059,2,99,"Paul, Ron"
20120523,1,1318,999,5,99,99
20120523,1,1161,1287,2,"Liljenquist, Dan","Hatch, Orrin"
20120523,1,980,999,26,99,99
20120525,1,1294,1497,5,"Patz, Etan","Hernandez, Pedro"
20120525,1,1466,18,26,99,99
20120525,1,1563,594,26,99,99
20120525,1,1387,1243,26,99,99
20120525,1,1379,999,21,99,99
20120525,1,1117,836,23,99,99
20120529,1,1176,862,8,99,99
20120529,1,6155,5,25,99,"Obama, Barack"
20120529,1,1095,365,3,99,99
20120529,1,1398,5,14,99,99
20120529,1,1208,2,17,99,99
20120529,1,1216,836,23,99,99
20120531,1,1105,1516,14,99,99
20120531,1,1288,14,26,99,99
20120531,1,1163,8883,25,99,"Obama, Barack"
20120531,1,1128,1499,26,99,"Taylor, Charles"
20120531,1,1324,999,26,99,99
20120531,1,1199,299,14,99,99
20120102,2,1047,1059,2,99,"Obama, Barack"
20120102,2,1021,1059,2,99,"Paul, Ron"
20120102,2,1464,1059,2,99,"Lazar, Keith"
20120104,2,1369,1059,2,"Santorum, Rick","Romney, Mitt"
20120104,2,1030,18,25,99,99
20120104,2,1214,1059,2,"Santorum, Rick","Romney, Mitt"
20120104,2,1355,17,25,99,99
20120106,2,1344,1429,3,99,99
20120106,2,1067,18,25,99,99
20120106,2,1136,1059,2,99,"Santorum, Rick"
20120106,2,1279,1059,2,99,99
20120108,2,1425,1059,2,99,"Romney, Mitt"
20120108,2,983,862,18,99,99
20120108,2,1614,1059,2,99,"Romney, Mitt"
20120108,2,1794,1429,3,99,"Obama, Barack"
20120108,2,1623,999,1,99,99
20120110,2,1283,862,11,99,"Sarles, Richard"
20120110,2,1761,1059,2,"Paul, Ron","Ways, Christopher"
20120110,2,1269,1059,2,"Gingrich, Newt","Romney, Mitt"
20120110,2,1200,18,25,99,"Hekmati, Amir Mirzaei"
20120110,2,988,818,1,"Obama, Barack","Daley, Bill"
20120112,2,1004,23,13,99,99
20120112,2,970,18,26,99,"Roshan, Mostafa Ahmadi"
20120112,2,1336,1105,26,99,99
20120112,2,985,1059,7,99,"Romney, Mitt"
20120112,2,1042,999,1,99,99
20120116,2,1020,1059,2,"Romney, Mitt","Huntsman, Jon"
20120116,2,1251,828,26,99,99
20120116,2,1404,999,11,99,"Obama, Barack"
20120116,2,2298,862,8,99,99
20120116,2,1334,901,12,99,99
20120118,2,1127,1059,8,99,"Romney, Mitt"
20120118,2,1113,1436,15,99,99
20120118,2,1212,999,26,99,"Duvalier, Jean-Claude"
20120120,2,1260,1059,2,"Romney, Mitt","Gingrich, Newt"
20120120,2,1153,681,7,99,99
20120120,2,1270,1059,2,"Romney, Mitt","Gingrich, Newt"
20120120,2,940,506,25,99,"Sein, Thein"
20120124,2,1437,1059,2,"Gingrich, Newt","Romney, Mitt"
20120124,2,1329,1059,2,99,"Romney, Mitt"
20120124,2,1287,5,6,99,"Kiriakou, John"
20120124,2,1407,25,14,99,99
20120124,2,1208,999,15,99,"Rattray, Ben"
20120124,2,1000,1443,18,99,99
20120126,2,1209,829,25,99,99
20120126,2,1257,999,25,99,"Obama Administration"
20120126,2,911,1059,2,"Romney, Mitt","Obama, Barack"
20120126,2,1050,901,12,99,99
20120126,2,867,999,9,99,99
20120130,2,1212,8883,26,99,99
20120130,2,1829,1059,2,"Romney, Mitt","Morris, Bertica Cabrera"
20120130,2,1083,8883,25,99,99
20120130,2,1675,1059,2,99,"Gingrich, Newt"
20120130,2,1417,999,1,99,99
20120201,2,1270,1059,2,"Gingrich, Newt","Romney, Mitt"
20120201,2,887,1059,2,"Gingrich, Newt","Romney, Mitt"
20120201,2,1143,1059,2,99,"Obama, Barack"
20120201,2,1120,18,6,99,"Clapper, James"
20120201,2,1360,595,26,99,99
20120203,2,1169,18,25,99,99
20120203,2,1365,1447,18,99,99
20120203,2,1209,17,25,99,99
20120203,2,937,19,1,99,99
20120203,2,1758,1059,2,99,99
20120205,2,1130,8883,25,99,99
20120205,2,1294,1059,2,99,"Romney, Mitt"
20120205,2,1087,901,12,"Denicore, Mark","Denicore, Amy"
20120205,2,1087,618,22,99,99
20120205,2,1032,17,26,99,99
20120207,2,1194,8883,25,99,99
20120207,2,3793,862,1,99,99
20120207,2,1089,862,8,99,99
20120207,2,1816,999,21,99,99
20120209,2,1039,1429,25,99,"Obama Administration"
20120209,2,923,1160,5,"Love, Yeardley","Huguely, George"
20120209,2,1067,1059,2,99,"Romney, Mitt"
20120209,2,1069,1059,2,99,"Santorum, Rick"
20120213,2,1090,594,25,99,"Xi, Jinping"
20120213,2,1191,244,21,99,99
20120213,2,1851,901,12,99,99
20120213,2,1784,1059,2,99,"Romney, Mitt"
20120215,2,1043,594,25,"Cook, Susan Johnson","Obama Administration"
20120215,2,910,8883,26,99,99
20120215,2,1318,1059,2,"Santorum, Rick","Romney, Mitt"
20120215,2,1581,1447,18,99,"Brinker, Nancy"
20120217,2,1209,862,1,99,"Baker, Rushern"
20120217,2,1335,17,26,99,99
20120217,2,1533,1059,2,99,"Romney, Mitt"
20120217,2,1381,999,18,99,99
20120221,2,1153,1243,26,99,99
20120221,2,1135,1160,5,"Love, Yeardley","Huguely, George"
20120221,2,1063,1059,2,"Gingrich, Newt","Romney, Mitt"
20120221,2,1270,999,3,99,"Duvall, Sean"
20120221,2,1783,17,26,99,"Hakim, Abdul"
20120223,2,1235,1059,2,"Romney, Mitt","Obama, Barack"
20120223,2,1241,1059,2,"Romney, Mitt","Santorum, Rick"
20120223,2,1311,1160,5,99,"Huguely, George"
20120223,2,1231,24,18,99,99
20120223,2,1132,18,26,99,99
20120227,2,1027,17,25,99,99
20120227,2,1231,215,21,99,99
20120227,2,1102,1059,2,"Romney, Mitt","Santorum, Rick"
20120227,2,1367,1059,2,"Romney, Mitt","Santorum, Rick"
20120227,2,5153,100,25,"Sharrett, Dave II","Sharrett, Dave Sr"
20120229,2,1107,1059,2,"Santorum, Rick","Romney, Mitt"
20120229,2,1299,5,18,99,99
20120229,2,814,1059,2,99,99
20120229,2,1096,1059,2,99,"Romney, Mitt"
20120229,2,1255,1243,26,99,99
20120229,2,887,999,16,"Guarnizo, Marcel","Johnson, Barbara"
20120302,2,1275,8883,26,99,99
20120302,2,1833,1059,2,99,99
20120302,2,1238,1465,24,99,"Breitbart, Andrew"
20120304,2,1239,8883,26,99,99
20120304,2,1237,1059,2,99,"Romney, Mitt"
20120304,2,2026,1059,2,99,"Obama, Barack"
20120304,2,2709,862,8,"Ritter, Janet","Ritter, Keith"
20120304,2,1846,8883,26,99,99
20120306,2,1159,18,25,"Netanyahu, Benjamin","Obama, Barack"
20120306,2,1025,950,18,99,99
